name,sex,sector,total
אשגר,F,Jewish,5
אשואא,F,Muslim,5
אשה,F,Jewish,5
אשגרץ,F,Jewish,5
אשלי,F,Christian-Arab,5
אשלה,F,Jewish,5
אשכול,F,Jewish,5
ארנסטין,F,Jewish,5
ארצה,F,Jewish,5
ארצ'י,M,Jewish,5
לב-אריה,M,Jewish,5
לארס,M,Jewish,5
נזמית,F,Jewish,5
נזמייה,F,Druze,5
בדריה,F,Druze,5
בדמאו,M,Jewish,5
לוזה,F,Muslim,5
לוזאן,F,Christian-Arab,5
נוראלדין,M,Druze,5
נוראל,M,Muslim,5
ארפד,M,Jewish,5
ארתחאם,F,Muslim,5
רובינא,F,Christian-Arab,5
רוג'יין,F,Muslim,5
לויבה,F,Jewish,5
רג'ווה,F,Muslim,5
רג'ואן,M,Druze,5
לאני,M,Jewish,5
לארה,F,Muslim,5
נחים,M,Jewish,5
נזר,F,Christian-Arab,5
נזקט,F,Jewish,5
לויאור,M,Jewish,5
לוטר,M,Jewish,5
נוראיי,F,Muslim,5
נוראי,F,Jewish,5
ארמנק,M,Jewish,5
ארסטיה,F,Jewish,5
ארסט,M,Jewish,5
בוגלץ',F,Jewish,5
בוגיד,M,Jewish,5
רבנה,F,Jewish,5
בהה,M,Druze,5
בהיג,M,Druze,5
בהיא,F,Muslim,5
בהט,F,Jewish,5
לאמאר,F,Druze,5
לאלין,F,Muslim,5
נופך,M,Jewish,5
לומי,F,Jewish,5
לוליה,F,Jewish,5
רוגאן,F,Muslim,5
ארמן,M,Christian-Arab,5
ארמל,F,Jewish,5
ארמידה,F,Jewish,5
נטאליה,F,Muslim,5
בונסיאנה,F,Muslim,5
בוקי,F,Jewish,5
בוסתן,F,Jewish,5
רבזי,M,Jewish,5
ארליט,F,Jewish,5
ארלי,M,Jewish,5
נוקרי,M,Jewish,5
נוקי,F,Jewish,5
רבין,M,Muslim,5
בונדי,M,Jewish,5
בולאל,M,Muslim,5
בוטאינה,F,Muslim,5
בוזנה,F,Jewish,5
בוסיינא,F,Muslim,5
לאקאצ'או,M,Jewish,5
ראשאד,M,Muslim,5
רארדה,F,Muslim,5
ראקז,M,Muslim,5
לאה,M,Jewish,5
רבאח,M,Christian-Arab,5
לאורא,F,Christian-Arab,5
לאוניה,F,Jewish,5
לאוני,M,Jewish,5
לאיאלי,F,Muslim,5
בורטוקן,F,Jewish,5
ארים,F,Druze,5
ארייא,F,Jewish,5
אריק,M,Muslim,5
אריסטו,M,Jewish,5
רודה,M,Muslim,5
נטיעה,F,Jewish,5
אריז,F,Christian-Arab,5
אריה-לייב,M,Jewish,5
אריה,M,Muslim,5
לאולסגד,M,Jewish,5
לאויס,M,Jewish,5
נטרץ',F,Jewish,5
בזאוויט,F,Jewish,5
ראציל,F,Jewish,5
לונאר,F,Druze,5
נועם,M,Druze,5
אריב,M,Muslim,5
אריאף,F,Muslim,5
בורטון,M,Jewish,5
ראשידה,F,Muslim,5
בותיאנה,F,Muslim,5
בושרא,M,Muslim,5
ראפעת,M,Muslim,5
ראפיה,F,Muslim,5
בחשי,M,Jewish,5
בחרלדין,M,Muslim,5
בחריה,F,Muslim,5
בחרי,M,Jewish,5
בחרוז,M,Jewish,5
בחלה,F,Jewish,5
בחית,M,Muslim,5
ראפד,M,Muslim,5
רוואד,M,Christian-Arab,5
רווא,F,Druze,5
ארי-אל,F,Jewish,5
ארטשס,M,Jewish,5
רודינא,F,Christian-Arab,5
רודין,M,Jewish,5
ביאל,F,Muslim,5
ביז'אן,M,Jewish,5
ביווטה,M,Jewish,5
ביגן,M,Jewish,5
ראניא,F,Druze,5
כרמיל,F,Muslim,5
לוסיאן,M,Muslim,5
לוסיאן,F,Muslim,5
נוסרת,F,Jewish,5
נוסים,M,Jewish,5
ארזול,M,Jewish,5
ארזואן,F,Muslim,5
ניבון,F,Muslim,5
ניאר,M,Druze,5
לאה-לילי,F,Jewish,5
ביאה,F,Jewish,5
ארואח,F,Druze,5
ניבראס,M,Muslim,5
ביטניה,F,Jewish,5
ביטיה,F,Jewish,5
ביטדג,F,Jewish,5
ביזן,F,Jewish,5
ביזואיו,F,Jewish,5
ראן,M,Jewish,5
ראמין,F,Muslim,5
ארואד,M,Druze,5
ארול,M,Muslim,5
נוסייבא,F,Muslim,5
נולין,F,Christian-Arab,5
ראסל,F,Druze,5
ראנסא,F,Muslim,5
ביגאן,M,Jewish,5
ראמייה,F,Muslim,5
ביינש,F,Jewish,5
כריסטוף,M,Jewish,5
כרלוס,M,Jewish,5
כרלה,F,Jewish,5
כרכום,F,Jewish,5
ניגטו,M,Jewish,5
כרמית,F,Muslim,5
ביין,F,Muslim,5
נוייר,F,Muslim,5
נויד,M,Jewish,5
נויאת,F,Jewish,5
נוי-יה,F,Jewish,5
ארגנש,F,Jewish,5
רוועא,F,Muslim,5
ארוואה,F,Muslim,5
בינה,F,Muslim,5
בינאם,M,Jewish,5
כריכור,M,Christian-Arab,5
כריסטינה,F,Druze,5
ראיקה,F,Christian-Arab,5
ארא,F,Muslim,5
אקתמאל,F,Muslim,5
רוזאליה,F,Jewish,5
אראש,M,Jewish,5
אראן,M,Jewish,5
ראמח,M,Muslim,5
ראמח,M,Druze,5
ראמון,M,Jewish,5
ביירם,M,Muslim,5
ראלף,M,Christian-Arab,5
ראלין,F,Muslim,5
נוזהה,F,Christian-Arab,5
לוראנס,M,Jewish,5
ראיס,M,Jewish,5
ביסט,F,Jewish,5
ביסאן,M,Druze,5
בירלא,F,Druze,5
בירהנה,M,Jewish,5
ראין,M,Christian-Arab,5
אקיף,M,Muslim,5
אקוש,M,Jewish,5
אקו,F,Jewish,5
אקרמי,M,Muslim,5
אקרם,M,Jewish,5
נידל,M,Druze,5
כרואן,F,Christian-Arab,5
ביני,F,Jewish,5
בכטיור,M,Jewish,5
ראיאן,M,Jewish,5
ראיאן,M,Christian-Arab,5
ראיא,F,Christian-Arab,5
כמיראן,F,Muslim,5
ניהוראי,M,Jewish,5
ניהאיה,F,Druze,5
כנדי,M,Muslim,5
כנארי,F,Muslim,5
ראייה,F,Druze,5
ראייגה,F,Muslim,5
ראייאן,F,Muslim,5
רוזליה,F,Muslim,5
אצנפה,M,Jewish,5
לוקי,M,Jewish,5
נוחים,M,Jewish,5
ניזם,M,Jewish,5
ניוטון,M,Jewish,5
כנאז,F,Muslim,5
בלאן,M,Muslim,5
בלא,F,Jewish,5
ראחיל,F,Christian-Arab,5
ראחדה,F,Muslim,5
ראזין,M,Muslim,5
לוריאן,M,Druze,5
לוריאן,M,Christian-Arab,5
נוזאה,F,Muslim,5
נווין,F,Christian-Arab,5
אפתיחר,F,Muslim,5
אפרת,M,Jewish,5
אפרת,F,Muslim,5
בכר,M,Jewish,5
אפרים-אפי,M,Jewish,5
אפריל,F,Druze,5
לורינה,F,Muslim,5
לורינה,F,Druze,5
לורינא,F,Muslim,5
נוהידה,F,Muslim,5
נוהד,M,Druze,5
נוהאל,F,Muslim,5
אפריי,M,Jewish,5
אפרודית,F,Muslim,5
אפראי,M,Jewish,5
רוזנה,F,Christian-Arab,5
רוזן,F,Christian-Arab,5
רוזמרין,F,Jewish,5
רוזמרי,F,Christian-Arab,5
ניזם,M,Muslim,5
בלוסום,F,Jewish,5
בלום,F,Jewish,5
בליינה,M,Jewish,5
בלידה,F,Jewish,5
בליג,M,Christian-Arab,5
בלטצ',F,Jewish,5
ראופה,F,Christian-Arab,5
ראונאק,F,Muslim,5
בלסם,M,Muslim,5
בלנה,F,Jewish,5
כלוד,M,Jewish,5
ניירה,F,Christian-Arab,5
אפי,M,Druze,5
רוחייה,F,Druze,5
אפקה,F,Jewish,5
אפסאנה,F,Jewish,5
אסתיר,F,Jewish,5
ניילי,F,Jewish,5
נייה,F,Muslim,5
כליפא,M,Jewish,5
בן-ברוך,M,Jewish,5
בן-בן,M,Jewish,5
בלתה,M,Jewish,5
לורנא,F,Christian-Arab,5
לורל,F,Christian-Arab,5
נוה,F,Muslim,5
לזיר,M,Jewish,5
לותם,F,Jewish,5
אעיד,M,Muslim,5
רויא,F,Jewish,5
רוטם,F,Jewish,5
ראז'י,M,Muslim,5
נובל,M,Jewish,5
נובין,F,Muslim,5
לטיפי,F,Muslim,5
כיפייה,F,Muslim,5
כיפה,F,Muslim,5
כלים,M,Druze,5
בן-משה,M,Jewish,5
בן-לי,M,Jewish,5
בן-יעקב,M,Jewish,5
ראוזן,F,Muslim,5
ראווף,M,Muslim,5
אסר,M,Druze,5
אסקנדר,M,Jewish,5
רויים,F,Muslim,5
רוייה,F,Muslim,5
רויידה,F,Druze,5
אסף,F,Jewish,5
רולאן,M,Jewish,5
ראודת,M,Muslim,5
כיפאח,F,Christian-Arab,5
כיסוף,M,Jewish,5
כינן,M,Druze,5
כינור,M,Jewish,5
נילין,F,Muslim,5
נילטון,M,Jewish,5
בנו,F,Jewish,5
בנדר,F,Druze,5
בנגמין,M,Jewish,5
ראובן-רובי,M,Jewish,5
ראובן-בן,M,Jewish,5
לורנס,M,Druze,5
לורנס,F,Muslim,5
בנז'מין,M,Jewish,5
ראגי,M,Druze,5
כוכב,F,Christian-Arab,5
ראובן,F,Jewish,5
ראובל,M,Jewish,5
ראובין,M,Jewish,5
ראואל,M,Jewish,5
ראואה,F,Muslim,5
נימרה,F,Muslim,5
לי-בת,F,Jewish,5
נואלה,F,Jewish,5
נואל,M,Muslim,5
נואל,M,Christian-Arab,5
רום,M,Druze,5
אסף-משה,M,Jewish,5
אסף-יצחק,M,Jewish,5
כוכביה,F,Jewish,5
בסו,M,Jewish,5
בנצי,F,Jewish,5
נינלי,F,Jewish,5
כותיבה,F,Muslim,5
כותאיבה,M,Muslim,5
כות'ר,F,Muslim,5
בניסיו,M,Jewish,5
בנימין-בני,M,Jewish,5
ראגד,M,Christian-Arab,5
אסנקאו,F,Jewish,5
אסנאקץ',F,Jewish,5
לי-עוז,M,Jewish,5
נהראי,M,Jewish,5
נימאי,M,Jewish,5
כינאז,F,Muslim,5
קשינה,F,Jewish,5
כאמליה,F,Muslim,5
בנצ'לם,F,Jewish,5
בנצ'יעלם,F,Jewish,5
ראג',M,Jewish,5
ראבקה,F,Jewish,5
ראבן,M,Jewish,5
ראאל,M,Muslim,5
בסינה,F,Muslim,5
כאריס,F,Druze,5
ליאד,F,Jewish,5
נהל,M,Jewish,5
נהל,F,Jewish,5
ראגד,F,Druze,5
ניסאם,F,Muslim,5
כוכבת,F,Jewish,5
ניעמאן,M,Christian-Arab,5
בסקאל,F,Muslim,5
בסניל,M,Jewish,5
בסנדיל,M,Jewish,5
קרסטין,F,Druze,5
בקי,F,Muslim,5
כאדי,F,Muslim,5
ליאור-יוסף,M,Jewish,5
אסמי,F,Jewish,5
אסמאת,F,Muslim,5
אסמארו,F,Jewish,5
ניסנית,F,Jewish,5
ניסים,M,Muslim,5
בסיטה,F,Muslim,5
קתר,F,Muslim,5
קשירו,F,Jewish,5
אסלאה,F,Muslim,5
יתיר,F,Jewish,5
יתברך,M,Jewish,5
ניצחית,F,Jewish,5
ניצוח,F,Jewish,5
בקזוד,M,Jewish,5
בקה,M,Jewish,5
קרמאן,M,Muslim,5
קרליין,F,Jewish,5
קרלי,M,Jewish,5
אסיר,F,Muslim,5
רונד,F,Druze,5
רונאל,M,Christian-Arab,5
אסמאי,F,Muslim,5
רומנה,F,Jewish,5
כאמיל,M,Christian-Arab,5
ברג'ית,F,Christian-Arab,5
ברג'יט,F,Christian-Arab,5
ברבו,M,Jewish,5
קריסטינא,F,Christian-Arab,5
קרלו,M,Christian-Arab,5
בר-מזל,F,Jewish,5
בר-לב,M,Jewish,5
בר-יעקב,M,Jewish,5
קריסתינא,F,Christian-Arab,5
ניקולא,F,Jewish,5
אסין,F,Christian-Arab,5
אסימה,F,Muslim,5
נהוואנד,F,Muslim,5
נהוא,F,Muslim,5
ליבוב,F,Jewish,5
ליאת,F,Muslim,5
ישכה,F,Jewish,5
ישיעלם,F,Jewish,5
ישי-דוד,M,Jewish,5
ניקיתה,M,Jewish,5
ישפה,M,Jewish,5
ישעייה,M,Jewish,5
ברהון,M,Jewish,5
ברהה,M,Jewish,5
קריסטו,M,Christian-Arab,5
אסווה,F,Muslim,5
רוניה,F,Christian-Arab,5
ישרה,F,Jewish,5
ישראל-חיים,M,Jewish,5
ישראיל,M,Jewish,5
קריסטן,F,Jewish,5
ברדיס,F,Christian-Arab,5
בריגיט,F,Christian-Arab,5
ישאמבט,F,Jewish,5
ברוז,M,Jewish,5
ברודי,M,Jewish,5
קריינדי,F,Jewish,5
ברז'יט,F,Jewish,5
ברונית,F,Jewish,5
נהאל,F,Christian-Arab,5
ליג'עלם,M,Jewish,5
קריסטה,F,Jewish,5
ישוואס,M,Jewish,5
ניר-יצחק,M,Jewish,5
קרימה,F,Jewish,5
ברוך-בר,M,Jewish,5
ניקנור,M,Jewish,5
ניקלס,M,Jewish,5
אסא,F,Muslim,5
אסא,F,Jewish,5
אנתמאא,F,Muslim,5
רוסטי,M,Jewish,5
רונת,F,Muslim,5
אסאסו,F,Jewish,5
אסאללה,F,Muslim,5
ליהן,M,Jewish,5
ליהל,F,Jewish,5
נהאדה,F,Muslim,5
ליודה,F,Jewish,5
אסאל,M,Muslim,5
רונלה,F,Jewish,5
ברטל,F,Jewish,5
קרוואן,F,Druze,5
קראיג,M,Jewish,5
נדמיה,F,Muslim,5
נדיר,F,Jewish,5
אנקואיהוש,F,Jewish,5
ירנה,F,Jewish,5
נירוונה,F,Druze,5
ישטלה,F,Jewish,5
ישחק,M,Jewish,5
בריא,M,Muslim,5
בריה,M,Jewish,5
ברידג'ט,F,Jewish,5
קפיאלו,M,Jewish,5
קפטאן,M,Muslim,5
ברייס,M,Jewish,5
ירח,F,Jewish,5
אנתהאל,F,Muslim,5
אנשיראח,F,Druze,5
נכלה,M,Christian-Arab,5
נכד,M,Druze,5
קסורה,M,Muslim,5
ברנאדט,F,Christian-Arab,5
נירמין,F,Christian-Arab,5
נירם,M,Jewish,5
נירין,F,Druze,5
יריב,M,Druze,5
ברכיה,F,Jewish,5
ברכיאל,M,Jewish,5
ברכה-רבקה,F,Jewish,5
קסייה,M,Jewish,5
קסטרו,M,Muslim,5
ליובוב,F,Muslim,5
ליז,F,Christian-Arab,5
ליונה,F,Jewish,5
ברכת,M,Jewish,5
קסו,F,Jewish,5
קסאיא,F,Jewish,5
קסאי,M,Muslim,5
קני,F,Jewish,5
רועאה,F,Muslim,5
אנצו,M,Jewish,5
אנצ'נאלו,F,Jewish,5
אנע'אם,F,Muslim,5
רוספו,F,Jewish,5
רוסלין,F,Druze,5
אנריך,M,Jewish,5
יראא,F,Muslim,5
נלה,F,Muslim,5
נלה,F,Druze,5
נלדה,F,Jewish,5
יקיר,M,Muslim,5
נמו,F,Jewish,5
נליני,F,Jewish,5
ירבב,F,Jewish,5
ברנרדה,F,Jewish,5
ליזבת,F,Jewish,5
ליזבטה,F,Jewish,5
נדיב,M,Muslim,5
ליטיסיה,F,Jewish,5
ליחיה,F,Jewish,5
ליזל,F,Jewish,5
אנסטאסיה,F,Jewish,5
רועיאל,M,Jewish,5
רועי-יהודה,M,Jewish,5
רועי-דוד,M,Jewish,5
ברלה,F,Jewish,5
קנדי,M,Muslim,5
קנג',M,Druze,5
ברקון,M,Jewish,5
ברקה,M,Muslim,5
ברציקו,F,Jewish,5
ברקנש,F,Jewish,5
ברקיי,F,Jewish,5
נדב-משה,M,Jewish,5
נדאא,M,Muslim,5
רוקסולנה,F,Jewish,5
רוקיאה,F,Muslim,5
רוקי,F,Jewish,5
לייאל,F,Jewish,5
ליטף,M,Jewish,5
נדווא,F,Muslim,5
ליזיקה,F,Jewish,5
נגסי,M,Jewish,5
רותאז',F,Muslim,5
רושן,F,Jewish,5
בשיר,M,Jewish,5
יקטה,F,Jewish,5
יקות,F,Jewish,5
יקוייה,M,Jewish,5
ננד,M,Jewish,5
בשי,F,Jewish,5
אניצה,F,Jewish,5
אנישוארה,F,Jewish,5
אננט,F,Jewish,5
רושאל,M,Jewish,5
רוקסנה,F,Christian-Arab,5
נדביה,F,Jewish,5
קנוז,F,Muslim,5
קמיע,F,Jewish,5
בשירה,F,Druze,5
בתיה-בטי,F,Jewish,5
בתיה,M,Jewish,5
בתיה,F,Muslim,5
קמיי,F,Jewish,5
יפית,F,Muslim,5
יפיע,M,Jewish,5
נסאל,F,Jewish,5
יקאנו,F,Jewish,5
ליילי,F,Muslim,5
ליילא,F,Druze,5
נדא,M,Muslim,5
נדא,F,Jewish,5
נגר,F,Jewish,5
נגסת,F,Jewish,5
רזואן,F,Muslim,5
לייף,M,Muslim,5
יקטרינה,F,Christian-Arab,5
ג'אדאללה,M,Druze,5
ג'אואן,F,Muslim,5
ג'אהר,F,Muslim,5
ג'אדי,M,Christian-Arab,5
ג'אדי,F,Muslim,5
יעקובו,M,Jewish,5
יפי,M,Jewish,5
לילוש,F,Jewish,5
לילאן,F,Christian-Arab,5
רזאן,M,Druze,5
רזאלה,F,Muslim,5
רז'אל,F,Muslim,5
אנילי,F,Jewish,5
אנט,F,Muslim,5
רזיל,M,Jewish,5
יפה,F,Christian-Arab,5
יפאת,F,Jewish,5
יערוב,M,Muslim,5
יצהר,F,Jewish,5
ג'איס,M,Jewish,5
ג'אונא,F,Muslim,5
יעקב-יקיר,M,Jewish,5
רזיאל,F,Jewish,5
אנטונית,F,Christian-Arab,5
אנטונט,F,Jewish,5
אני,M,Jewish,5
אנטרניק,M,Christian-Arab,5
רזונד,F,Muslim,5
רזואנד,F,Muslim,5
נסיפה,F,Muslim,5
ג'אן-מרק,M,Jewish,5
קלימנט,M,Jewish,5
קלוין,M,Jewish,5
נסימה,F,Druze,5
יערה,F,Druze,5
יערב,M,Druze,5
ג'אלה,F,Jewish,5
קלמוורק,F,Jewish,5
קלם,F,Jewish,5
רזן,M,Christian-Arab,5
ליליא,F,Christian-Arab,5
לילי-לאה,F,Jewish,5
נגייה,F,Druze,5
נגיד,F,Muslim,5
לים,F,Jewish,5
אנה,M,Jewish,5
רחייל,M,Muslim,5
רחי,F,Jewish,5
רחום,M,Jewish,5
רחה,F,Muslim,5
אנור,F,Jewish,5
לימה,F,Jewish,5
לימאר,M,Druze,5
לימאן,F,Muslim,5
לינאי,F,Muslim,5
אנווא,F,Jewish,5
אנורה,F,Jewish,5
רחאל,F,Muslim,5
יעל-מרים,F,Jewish,5
יעל-טובה,F,Jewish,5
נסמאה,F,Muslim,5
אנדשאש,F,Jewish,5
אנדרסון,M,Jewish,5
ג'בארה,M,Muslim,5
יסמין,M,Muslim,5
נסריאן,F,Muslim,5
נסר,M,Jewish,5
יסראא,F,Muslim,5
ג'ארח,M,Muslim,5
קלודת,F,Jewish,5
קלודיט,F,Jewish,5
קלודיה,F,Druze,5
קלודט,F,Christian-Arab,5
אנדרייה,M,Christian-Arab,5
אנדרייה,F,Jewish,5
אנוה,F,Jewish,5
אנואל,M,Jewish,5
ג'בראן,M,Christian-Arab,5
ג'בראיל,M,Muslim,5
ג'דה,F,Muslim,5
קלוא,F,Jewish,5
קלארה,F,Muslim,5
ינסאו,M,Jewish,5
יניר,F,Jewish,5
יניקה,F,Jewish,5
נגה,F,Druze,5
נגדה,F,Muslim,5
לינדה,M,Jewish,5
ליניל,F,Druze,5
לינזי,F,Jewish,5
אנדריאס,M,Christian-Arab,5
אנדריאה,M,Jewish,5
רחימה,F,Jewish,5
נעומית,F,Jewish,5
ינסה,F,Jewish,5
ג'ודי,F,Christian-Arab,5
ג'ואיריה,F,Muslim,5
ג'ואלה,F,Jewish,5
קלאודין,M,Jewish,5
קלאודיה,F,Muslim,5
קלאדיו,M,Jewish,5
רחנה,F,Jewish,5
רחמי,M,Jewish,5
רחמאת,F,Muslim,5
רחל-רלי,F,Jewish,5
אנדראי,M,Jewish,5
אנדראה,F,Christian-Arab,5
אנדליב,F,Muslim,5
לינאה,F,Jewish,5
ג'ודיט,F,Jewish,5
קירק,M,Jewish,5
קירינה,F,Jewish,5
קיפח,M,Muslim,5
קיפורק,M,Christian-Arab,5
קיפאח,F,Druze,5
קיסר,M,Jewish,5
אנדאלאמאו,M,Jewish,5
אנדאגר,F,Jewish,5
ריאב,F,Muslim,5
אנדי,M,Druze,5
רי,F,Jewish,5
ליסול,F,Jewish,5
ליסאא,F,Muslim,5
יניב-יצחק,M,Jewish,5
יניב,M,Christian-Arab,5
קינדא,F,Christian-Arab,5
ג'וואל,F,Christian-Arab,5
ינגה,F,Jewish,5
ינאל,F,Druze,5
ימרות,F,Jewish,5
אנגואצ',F,Jewish,5
ריאן,F,Christian-Arab,5
ריאלה,F,Jewish,5
אנגילינה,F,Jewish,5
אנדאלו,M,Jewish,5
ינהון,M,Jewish,5
ינגוסנש,F,Jewish,5
נעמו,F,Jewish,5
נעמאתי,F,Muslim,5
נעמאת,F,Christian-Arab,5
ינין,M,Jewish,5
קיידן,M,Jewish,5
נעמן,M,Druze,5
נעמי-חיה,F,Jewish,5
קיין,F,Muslim,5
קיים,M,Muslim,5
ג'וי,M,Druze,5
ג'וזפין,F,Druze,5
ג'וזלין,F,Jewish,5
אנג'ליקה,F,Muslim,5
נגאוה,F,Muslim,5
ליפמאן,M,Jewish,5
ליעז,F,Jewish,5
נג'מיה,F,Muslim,5
נג'מא,F,Muslim,5
ליקיה,F,Jewish,5
אנגווץ,F,Jewish,5
אנבל,F,Christian-Arab,5
אנאנייה,F,Jewish,5
ריגה,F,Muslim,5
ריבר,F,Jewish,5
ריבין,M,Jewish,5
ליקי,F,Jewish,5
ליפשה,F,Jewish,5
ריאת,F,Muslim,5
ריאנא,F,Druze,5
ימבל,F,Jewish,5
נפקו,F,Jewish,5
נפלה,F,Muslim,5
נפטלי,M,Jewish,5
נפוז,F,Druze,5
נפאע,M,Druze,5
ג'וליאן,F,Christian-Arab,5
ג'ומאן,M,Muslim,5
ג'ונאיד,M,Druze,5
ג'וניר,F,Christian-Arab,5
קיידה,F,Muslim,5
ג'וליית,F,Druze,5
ג'וליט,F,Muslim,5
ג'וליו,M,Christian-Arab,5
ג'ולס,M,Jewish,5
קיוורק,M,Christian-Arab,5
קיוון,M,Jewish,5
קיואן,M,Muslim,5
קידאנו,M,Jewish,5
ילקל,M,Jewish,5
נצוח,F,Jewish,5
ריהאנה,F,Jewish,5
ריהאן,F,Christian-Arab,5
ילמה,M,Jewish,5
נצנת,M,Jewish,5
ימאטה,F,Jewish,5
ג'ונייד,M,Muslim,5
קטלין,F,Christian-Arab,5
ג'ועד,M,Muslim,5
ריווא,F,Druze,5
אנאו,F,Jewish,5
אנאהל,F,Jewish,5
אנאניט,F,Jewish,5
אנאני,F,Jewish,5
אנאנא,F,Jewish,5
אנאליה,F,Jewish,5
אנאליה,F,Christian-Arab,5
אנאית,F,Jewish,5
נפר,F,Jewish,5
נרג'יס,F,Druze,5
נקדאם,F,Jewish,5
נצרין,F,Muslim,5
ילטו,F,Jewish,5
קטינה,F,Jewish,5
קטו,F,Jewish,5
לירל,F,Jewish,5
ליריק,F,Jewish,5
ליריה,F,Jewish,5
לישר,F,Jewish,5
לירן-משה,M,Jewish,5
לירן,M,Christian-Arab,5
אנאבל,F,Druze,5
ריוי,F,Jewish,5
ריוואל,F,Muslim,5
ילנה,F,Christian-Arab,5
נרגיזי,F,Jewish,5
ג'ורי,M,Jewish,5
ג'יאני,M,Jewish,5
ג'ורג'יו,M,Jewish,5
ג'ורג'יו,M,Christian-Arab,5
ג'ורג'יט,F,Jewish,5
קותאיבה,M,Muslim,5
ג'זיל,F,Muslim,5
ג'זון,M,Jewish,5
ייש,F,Jewish,5
יירצ'ו,F,Jewish,5
ריחאנא,F,Muslim,5
אמתלאי,F,Jewish,5
אמתיאז,F,Christian-Arab,5
ריחאם,F,Muslim,5
אנאבלה,F,Muslim,5
אמנט,F,Jewish,5
ג'יזייל,F,Christian-Arab,5
קורווין,M,Jewish,5
קוקיט,F,Jewish,5
קוקה,M,Jewish,5
קוקה,F,Muslim,5
ג'ילן,F,Muslim,5
ייטאיאו,M,Jewish,5
אמרה,F,Druze,5
לליאן,F,Christian-Arab,5
ליתי,M,Muslim,5
נג'ואה,F,Christian-Arab,5
למזירה,F,Jewish,5
ייננש,F,Jewish,5
ייני,F,Jewish,5
יימקר,F,Jewish,5
ייהנאו,M,Jewish,5
ייהון,M,Jewish,5
יידל,M,Jewish,5
יידג,M,Jewish,5
נרד,F,Muslim,5
יישוורק,F,Jewish,5
ג'ילאן,M,Muslim,5
קוסטין,M,Jewish,5
קוסטיאנטין,M,Jewish,5
למאה,F,Muslim,5
נג'את,M,Muslim,5
נג'אם,F,Druze,5
לנא,F,Jewish,5
אמנדה,F,Druze,5
אמסאל,F,Jewish,5
אמניר,M,Jewish,5
קומלאצ'או,M,Jewish,5
קומה,M,Jewish,5
קוללץ',F,Jewish,5
קולט,F,Muslim,5
ג'כלין,F,Christian-Arab,5
קונסטנטין,M,Christian-Arab,5
קונסואלו,F,Jewish,5
קונסואלה,F,Jewish,5
יחייא,M,Jewish,5
אמיתי,F,Jewish,5
אמיתה,F,Jewish,5
ריידא,F,Muslim,5
רייגה,F,Muslim,5
אמנה,F,Druze,5
למה,M,Jewish,5
ייווה,F,Jewish,5
ריינלדו,M,Jewish,5
ריין,M,Muslim,5
ריימונדה,F,Jewish,5
אמיץ,M,Jewish,5
אמינא,F,Muslim,5
אמילייה,F,Jewish,5
למעאן,F,Muslim,5
לנרט,M,Jewish,5
נבל,F,Muslim,5
לקיטו,F,Jewish,5
לקאצ'או,M,Jewish,5
אמיראן,M,Muslim,5
אמיר-חיים,M,Jewish,5
ריימא,F,Muslim,5
ריילין,F,Jewish,5
יטיש,F,Jewish,5
יטבארק,M,Jewish,5
ג'נאביב,F,Jewish,5
קודאמה,M,Muslim,5
קובאל,F,Muslim,5
ג'מי,M,Christian-Arab,5
ג'מאר,M,Muslim,5
ג'מאל,M,Jewish,5
קוזידה,F,Muslim,5
קוורק,M,Christian-Arab,5
קווקב,F,Muslim,5
קודש,M,Jewish,5
ריית',M,Muslim,5
אמיליאנה,F,Jewish,5
אמיליאן,F,Jewish,5
אמיליא,F,Christian-Arab,5
אמילי,M,Jewish,5
לעזיז,M,Jewish,5
ג'נוה,F,Christian-Arab,5
יזבל,F,Jewish,5
יזאב,F,Jewish,5
נשוואה,F,Muslim,5
נשווא,F,Muslim,5
נשאד,M,Muslim,5
ג'נדיה,F,Muslim,5
ג'נאן,M,Muslim,5
לרה,F,Druze,5
לקצ',F,Jewish,5
נביהא,F,Christian-Arab,5
ריכאן,M,Muslim,5
ג'מל,M,Jewish,5
יחיאל,M,Muslim,5
יחד,M,Jewish,5
ג'סיקה,F,Druze,5
ג'סון,F,Druze,5
קאתיא,F,Muslim,5
ג'נפיאף,F,Christian-Arab,5
קברטו,M,Jewish,5
קאתרינה,F,Christian-Arab,5
קאתרינא,F,Christian-Arab,5
קאתיה,F,Muslim,5
אמדה,F,Jewish,5
אמוני,F,Muslim,5
אמווייש,F,Jewish,5
אמוודאו,M,Jewish,5
רימאן,F,Christian-Arab,5
אמי,F,Druze,5
אמטבאל,F,Jewish,5
לעילא,F,Jewish,5
לריאן,M,Jewish,5
נבהן,M,Muslim,5
נבד,F,Muslim,5
אמאן,F,Christian-Arab,5
אמבאצ'ו,M,Jewish,5
אמבאצ'או,M,Jewish,5
אמבאיה,M,Jewish,5
אמאר,M,Druze,5
אמאסל,F,Muslim,5
אמגיד,M,Muslim,5
אמוואי,F,Jewish,5
אמוו,F,Jewish,5
אמואז,F,Muslim,5
יושוע,M,Jewish,5
יורק,M,Jewish,5
יזהר,F,Muslim,5
רינאל,F,Christian-Arab,5
אמאנש,F,Jewish,5
קארלו,M,Christian-Arab,5
קארלה,F,Muslim,5
קארלה,F,Jewish,5
קארלה,F,Druze,5
